ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	LANGUAGE_FAMILY	BORROWED	BORROWED_SCORE	BORROWED_BASE	AGE	AGE_SCORE	DONOR_LANGUAGE	DONOR_VALUE
10206	Wichi	PLANT (SOMETHING)	tetchey	tetchey	t e t tʃ e j		Matacoan	False	0.0		1850-1900	0.8		
11490	Mapudungun	PLANT (SOMETHING)	anümün	anümün	a n ɨ m ɨ n		Araucanian	False	0.0		Pre-1606	1.0		
791	Spanish	PLANT (VEGETATION)	planta	planta	p l a n t a		Indo-European							
2435	Yaqui	PLANT (VEGETATION)	juya	juya	j u j a		Uto-Aztecan	False	0.0		Proto-Cahitan	1.0		
3817	ZinacantanTzotzil	PLANT (VEGETATION)	tz'i7lel	tz'i7lel	tsʰ ʔ i ʔ l e l		Mayan	False	0.0		Proto-Mayan	1.0		
5235	Qeqchi	PLANT (VEGETATION)	awinq	awinq	a w i n qʰ		Mayan	False	0.0		Q'eqchi'	1.0		
7148	Otomi	PLANT (VEGETATION)	do̲ni	do̲ni	d ə n i		Otomanguean	False	0.0		Urbano (1605)	0.9		
7149	Otomi	PLANT (VEGETATION)	planta	planta	p l a n t̪ a		Otomanguean	True	1.0		modern	0.6	Spanish	planta
9017	ImbaburaQuechua	PLANT (VEGETATION)	yura	yura	j u ɾ a		Quechuan	False	0.0		Pre-Inca	1.0		
10204	Wichi	PLANT (VEGETATION)	tokos	tokos	t o k o s		Matacoan	False	0.0		1940-present	0.7		
11489	Mapudungun	PLANT (VEGETATION)	anümka	anümka	a n ɨ m k a		Araucanian	False	0.0		Pre-1606	1.0		
547	Spanish	PLATE	plato	plato	p l a t o		Indo-European							
2231	Yaqui	PLATE	pu’ato	pu’ato	p u ʔ a t o		Uto-Aztecan	True	1.0		Colonial	0.9	Spanish	plato
3650	ZinacantanTzotzil	PLATE	plato	plato	pʰ l a t o		Mayan	True	1.0		Later Colonial	0.9	Spanish	plato
5001	Qeqchi	PLATE	sek’	sek’	s e kʼ		Mayan	True	0.75		Western Mayan + Ixhil + Q'eqchi'	1.0	Western Mayan	sek’ (approximate form)
5002	Qeqchi	PLATE	ch’och’ sek’	ch’och’_sek’	tʃʼ o tʃʼ + s e kʼ		Mayan	False	0.0		Q'eqchi'	1.0		
5003	Qeqchi	PLATE	wa’leb’ sek’	wa’leb’_sek’	w a ʔ l e ɓ + s e kʼ		Mayan	False	0.0		Q'eqchi'	1.0		
6869	Otomi	PLATE	mohi	mohi	m o h i		Otomanguean	False	0.0		Urbano (1605)	0.9		
8857	ImbaburaQuechua	PLATE	platu	platu	p l a t u		Quechuan	True	1.0		Early Republic	0.8	Spanish	plato
10044	Wichi	PLATE	platu	platu	p l a t u		Matacoan	True	1.0		1940-present	0.7	Spanish	plato
11318	Mapudungun	PLATE	rali	rali	ɻ a l i		Araucanian	False	0.0		Pre-1606	1.0		
1411	Spanish	PLAY	jugar	jugar	x u ɣ a ɾ		Indo-European							
2938	Yaqui	PLAY	yeewe	yeewe	j eː w e		Uto-Aztecan	False	0.0		Proto-Sonoran	1.0		
4252	ZinacantanTzotzil	PLAY	tahin	tahin	t a h i n		Mayan	False	0.0		Proto-Tzotzil	1.0		
5921	Qeqchi	PLAY	b’atz’unk	b’atz’unk	ɓ a tsʼ u n kʰ		Mayan	False	0.25		Q’anjob’alan + Q'eqchi'	1.0	Q’anjob’alan	b’atz’
7974	Otomi	PLAY	'ñeni	'ñeni	ˀɲ e n i		Otomanguean	False	0.0		Urbano (1605)	0.9		
9419	ImbaburaQuechua	PLAY	pugllana	pugllana	p u g ʒ a n a		Quechuan	False	0.0		Pre-Inca	1.0		
10633	Wichi	PLAY	yikuy	yikuy	y i k u j		Matacoan	False	0.0		1850-1900	0.8		
11902	Mapudungun	PLAY	awkantun	awkantun	a w k a n t u n		Araucanian	False	0.0		Pre-1606	1.0		
1649	Spanish	PLOT	conspiración	conspiración	k o n s p i ɾ a s j o n		Indo-European							
3110	Yaqui	PLOT	nau eewame	nau_eewame	n a u + eː w a m e		Uto-Aztecan	False	0.0		Modern	0.7		
8311	Otomi	PLOT	hmunts'i pa ar nt'e̲ni	hmunts'i_pa_ar_nt'e̲ni	h m u n tsʼ i + p a + a r + n t̪ʼ æ n i		Otomanguean	False	0.0			0.5		
12051	Mapudungun	PLOT	fapizungun	fapizungun	f a p i z u ŋ u n		Araucanian	False	0.0		Pre-1606	1.0		
756	Spanish	PLOUGH	arar	arar	a ɾ a ɾ		Indo-European							
2412	Yaqui	PLOUGH	mo’ite	mo’ite	m o ʔ i t e		Uto-Aztecan	False	0.0		Proto-Cahitan	1.0		
3802	ZinacantanTzotzil	PLOUGH	7araro	7araro	ʔ a ɾ a ɾ o		Mayan	True	1.0		colonial	0.5	Spanish	arado
7112	Otomi	PLOUGH	fuxuhai	fuxuhai	f u x u h a i		Otomanguean	False	0.0			0.5		
7113	Otomi	PLOUGH	fu̲ts'i	fu̲ts'i	f u tsʼ i		Otomanguean	False	0.0		modern	0.6		
7114	Otomi	PLOUGH	fo̲'mi	fo̲'mi	f ə ˀm i		Otomanguean	False	0.0		modern	0.6		
8995	ImbaburaQuechua	PLOUGH	yapuna	yapuna	j a p u n a		Quechuan	False	0.0		Pre-Inca	1.0		
10186	Wichi	PLOUGH	isajhi	isajhi	i s a xʰ i		Matacoan	False	0.0		1850-1900	0.8		
11464	Mapudungun	PLOUGH	ketramapun	ketramapun	k e ʈʂ a m a p u n		Araucanian	False	0.0		Pre-1606	1.0		
658	Spanish	POCKET	bolsillo	bolsillo	b o l s i ʝ o		Indo-European							
2342	Yaqui	POCKET	bolsiom	bolsiom	b o l s i o m		Uto-Aztecan	True	1.0		Modern	0.7	Spanish	bolsillo
2343	Yaqui	POCKET	boosam	boosam	b oː s a m		Uto-Aztecan	True	1.0		Modern	0.7	Spanish	bolsa
5120	Qeqchi	POCKET	b'oox	b'oox	ɓ oː ʃ		Mayan	True	0.75		Lowland languages	1.0	Ch’olan	*box
7001	Otomi	POCKET	'ñägi	'ñägi	ˀɲ ɐ g i		Otomanguean	False	0.0		modern	0.6		
8940	ImbaburaQuechua	POCKET	bulsiku	bulsiku	b u l s i k u		Quechuan	True	1.0		Early Republic	0.8	Spanish	bolsico
10128	Wichi	POCKET	tokhoyhi	tokhoyhi	t o kʰ o j h i		Matacoan	False	0.0		1850-1900	0.8		
11401	Mapudungun	POCKET	fonsiku	fonsiku	f o n s i k u		Araucanian	True	1.0		Post-1883	0.8	Spanish	bolsillo
1589	Spanish	POET	poeta	poeta	p o ɛ t a		Indo-European							
3075	Yaqui	POET	tu’uli nokame	tu’uli_nokame	t u ʔ u l i + n o k a m e		Uto-Aztecan	False	0.0		Modern	0.7		
8236	Otomi	POET	‘yotunsadi	‘yotunsadi	ˀj o t̪ u n s a d i		Otomanguean	False	0.0			0.5		
8237	Otomi	POET	'yofo	'yofo	ˀj o f o		Otomanguean	False	0.0		modern	0.6		
1158	Spanish	POINTED	puntiagudo	puntiagudo	p u n t j a ɣ u ð o		Indo-European							
2717	Yaqui	POINTED	bwawisibulai	bwawisibulai	bʷ a w i s i b u l a i		Uto-Aztecan	False	0.0		Modern	0.7		
4062	ZinacantanTzotzil	POINTED	tz’upul	tz’upul	tsʼ u p u l		Mayan	False	0.0		Proto-Mayan	1.0		
5613	Qeqchi	POINTED	jutz'	jutz'	x u tsʼ		Mayan	False	0.0		proto-Eastern Mayan	1.0		
5614	Qeqchi	POINTED	q'es	q'es	qʼ e s		Mayan	False	0.0		Q'eqchi'	1.0		
7651	Otomi	POINTED	nts'ä	nts'ä	n tsʼ ɐ		Otomanguean	False	0.0		Urbano (1605)	0.9		
7652	Otomi	POINTED	nts'ät'i	nts'ät'i	n tsʼ ɐ t̪ʼ i		Otomanguean	False	0.0		Urbano (1605)	0.9		
9240	ImbaburaQuechua	POINTED	filu	filu	ɸ i l u		Quechuan	True	1.0		Contemporary	0.7	Spanish	filo
10455	Wichi	POINTED	latshelo’	latshelo’	l a tsʰ e l o ʔ		Matacoan	False	0.0		1900-1940	0.7		
11724	Mapudungun	POINTED	wechuñngechi	wechuñngechi	w e tʃ u ɲ ŋ e tʃ i		Araucanian	False	0.0		Pre-1606	1.0		
501	Spanish	POISON	veneno	veneno	b e n e n o		Indo-European							
2190	Yaqui	POISON	joyo	joyo	j o j o		Uto-Aztecan	False	0.0		Proto-Cahitan	1.0		
2191	Yaqui	POISON	pajti	pajti	p a j t i		Uto-Aztecan	False	0.0		Proto-Cahitan	1.0		
3611	ZinacantanTzotzil	POISON	beneno	beneno	ɓ e n e n o		Mayan	True	1.0		Later Colonial	0.9	Spanish	veneno
4949	Qeqchi	POISON	may	may	m a j		Mayan	False	0.0		proto-Mayan	1.0		
6800	Otomi	POISON	'ñithi ndäte	'ñithi_ndäte	ˀɲ i θ i + n d ɐ t̪ e		Otomanguean	False	0.0		Urbano (1605)	0.9		
8825	ImbaburaQuechua	POISON	bininu	bininu	b i n i n u		Quechuan	True	1.0		Early Republic	0.8	Spanish	veneno
10010	Wichi	POISON	tot’ilek	tot’ilek	t o t ʔ i l e k		Matacoan	False	0.0		1940-present	0.7		
11283	Mapudungun	POISON	füñapuwe	füñapuwe	f ɨ ɲ a p u w e		Araucanian	False	0.0		Pre-1606	1.0		
636	Spanish	PONCHO	poncho	poncho	p o n tʃ o		Indo-European							
637	Spanish	PONCHO	ruana	ruana	r w a n a		Indo-European							
2318	Yaqui	PONCHO	joronwom	joronwom	j o r o n w o m		Uto-Aztecan	True	1.0		Modern	0.7	Spanish	jorongo
3732	ZinacantanTzotzil	PONCHO	chuhil	chuhil	tʃʰ u h i l		Mayan	False	0.0		Proto-Tzotzil	1.0		
5097	Qeqchi	PONCHO	isb’	isb’	i s ɓ		Mayan	False	0.0		Q'eqchi'	1.0		
6972	Otomi	PONCHO	däx’yo	däx’yo	d ɐ x ʔ j o		Otomanguean	False	0.0		Urbano (1605)	0.9		
6973	Otomi	PONCHO	mfo'mi	mfo'mi	m f o ˀm i		Otomanguean	False	0.0		modern	0.6		
6974	Otomi	PONCHO	mänta	mänta	m ɐ n t̪ a		Otomanguean	True	1.0		pre-modern	1.0	Spanish	manta
8927	ImbaburaQuechua	PONCHO	rwana	rwana	ʐ w a n a		Quechuan	False	0.25		Inca	1.0	Unidentified	ruana
10111	Wichi	PONCHO	puntsu	puntsu	p u n ts u		Matacoan	True	1.0		1900-1940	0.7	Spanish	poncho
11387	Mapudungun	PONCHO	makuñ	makuñ	m a k u ɲ		Araucanian	False	0.0		Pre-1606	1.0		
1078	Spanish	POOR	pobre	pobre	p o β ɾ e		Indo-European							
2657	Yaqui	POOR	poloobe	poloobe	p o l oː b e		Uto-Aztecan	True	1.0		Colonial	0.9	Spanish	pobre
4010	ZinacantanTzotzil	POOR	povre	povre	pʰ o v ɾ e		Mayan	True	1.0		colonial	0.5	Spanish	pobre
5534	Qeqchi	POOR	kaqcha	kaqcha	k a q tʃ a		Mayan	False	0.0		Q'eqchi'	1.0		
5535	Qeqchi	POOR	toq'ob' ru	toq'ob'_ru	t o qʼ o ɓ + ɾ u		Mayan	False	0.0		Q'eqchi'	1.0		
5536	Qeqchi	POOR	neb’a’	neb’a’	n e ɓ a ʔ		Mayan	False	0.0		proto-Mayan (not Huastec)	1.0		
7553	Otomi	POOR	hyoya	hyoya	h j o j a		Otomanguean	False	0.0		Urbano (1605)	0.9		
9187	ImbaburaQuechua	POOR	wajcha (1)	wajcha	w a x tʃ a		Quechuan	False	0.0		Pre-Inca	1.0		
10393	Wichi	POOR	p’alitsaj	p’alitsaj	p ʔ a l i ts a x		Matacoan	False	0.0		1850-1900	0.8		
10394	Wichi	POOR	pwili	pwili	pʷ i l i		Matacoan	True	1.0		1850-1900	0.8	Spanish	pobre
11667	Mapudungun	POOR	kuñifall	kuñifall	k u ɲ i f a ʎ		Araucanian	False	0.0		Pre-1606	1.0		
11668	Mapudungun	POOR	pofre	pofre	p o f ɻ e		Araucanian	True	1.0		Post-1883	0.8	Spanish	pobre
1041	Spanish	PORT	puerto	puerto	p w ɛ ɾ t o		Indo-European							
2633	Yaqui	PORT	pueto	pueto	p u e t o		Uto-Aztecan	True	1.0		Colonial	0.9	Spanish	puerto
7513	Otomi	PORT	goxthi dehe	goxthi_dehe	g o x θ i + d e h e		Otomanguean	False	0.0			0.5		
7514	Otomi	PORT	goxthe	goxthe	g o x θ e		Otomanguean	False	0.0			0.5		
10371	Wichi	PORT	puerto	puerto	p u e r t o		Matacoan	True	1.0		1940-present	0.7	Spanish	puerto
11645	Mapudungun	PORT	fotetuwe	fotetuwe	f o t e t u w e		Araucanian	True	1.0	fote ‘boat’ is a loanword from Spanish	Post-1883	0.8	Spanish	bote
735	Spanish	POST	poste	poste	p o s t e		Indo-European							
2399	Yaqui	POST	pojte (2)	pojte	p o j t e		Uto-Aztecan	True	1.0		Colonial	0.9	Spanish	poste
3792	ZinacantanTzotzil	POST	7oy	7oy	ʔ o j		Mayan	False	0.0		Proto-Greater Tzeltalan	1.0		
5190	Qeqchi	POST	oqech	oqech	o q e tʃ		Mayan	False	0.0		proto-Eastern Mayan	1.0		
7087	Otomi	POST	'ma̲i	'ma̲i	ˀm ɔ i		Otomanguean	False	0.0		modern	0.6		
7088	Otomi	POST	poste	poste	p o s t̪ e		Otomanguean	True	1.0		modern	0.6	Spanish	poste
8983	ImbaburaQuechua	POST	kaspi	kaspi	k a s p i		Quechuan	False	0.0		Pre-Inca	1.0		
10179	Wichi	POST	pusti	pusti	p u s t i		Matacoan	True	1.0		1940-present	0.7	Spanish	poste
11451	Mapudungun	POST	poste	poste	p o s t e		Araucanian	True	1.0		Post-1883	0.8	Spanish	poste
586	Spanish	POTATO	papa	papa	p a p a		Indo-European							
2264	Yaqui	POTATO	paapa	paapa	p aː p a		Uto-Aztecan	True	1.0		Colonial	0.9	Quechua	papa
3686	ZinacantanTzotzil	POTATO	7isak’	7isak’	ʔ i s a kʼ		Mayan	False	0.0		Proto-Mayan	1.0		
3687	ZinacantanTzotzil	POTATO	batz’i 7isak’	batz’i_7isak’	ɓ a tsʼ i + ʔ i s a kʼ		Mayan	False	0.0		colonial	0.5		
3688	ZinacantanTzotzil	POTATO	sakil tranhero 7isak’	sakil_tranhero_7isak’	s a k i l + t ɾ a n h e ɾ o + ʔ i s a kʼ		Mayan	False	0.0	tranhero is from Spanish extranjero ‘stranger’	colonial	0.5	Spanish	extranjero
5051	Qeqchi	POTATO	kaxlan is	kaxlan_is	k a ʃ l a n + i s		Mayan	False	0.0		Q'eqchi'	1.0		
5052	Qeqchi	POTATO	paaps	paaps	p aː p s		Mayan	True	1.0		Post-Conquest Q’eqchi’	0.9	Spanish	papas
6911	Otomi	POTATO	‘rok'a	‘rok'a	ˀr o kʼ a		Otomanguean	False	0.0		modern	0.6		
6912	Otomi	POTATO	'bo̲'kwä	'bo̲'kwä	ˀb ə ˀkʷ ɐ		Otomanguean	False	0.0		modern	0.6		
8886	ImbaburaQuechua	POTATO	papa	papa	p a p a		Quechuan	False	0.0		Pre-Inca	1.0		
10072	Wichi	POTATO	papa	papa	p a p a		Matacoan	True	1.0		1940-present	0.7	Spanish	papa
11353	Mapudungun	POTATO	poñü	poñü	p o ɲ ɨ		Araucanian	False	0.0		Pre-1606	1.0		
11354	Mapudungun	POTATO	trawala	trawala	ʈʂ a w a l a		Araucanian	False	0.5			0.5	Gününa Yajüch	dawala
912	Spanish	POTTER	alfarero	alfarero	a l f a ɾ ɛ ɾ o		Indo-European							
2524	Yaqui	POTTER	alpareo	alpareo	a l p a r e o		Uto-Aztecan	True	1.0		Modern	0.7	Spanish	alfarero
3901	ZinacantanTzotzil	POTTER	hpotob	hpotob	h p o t o b		Mayan	False	0.0		Proto-Tzotzil	1.0		
5361	Qeqchi	POTTER	pak'onel	pak'onel	p a kʼ o n e l		Mayan	False	0.0		Q'eqchi'	1.0		
5362	Qeqchi	POTTER	pak'ol	pak'ol	p a kʼ o l		Mayan	False	0.25		Q'eqchi'	1.0		
7335	Otomi	POTTER	‘yot’u̲ts'o̲e	‘yot’u̲ts'o̲e	ˀj o t̪ʼ u tsʼ ə e		Otomanguean	False	0.0			0.5		
7336	Otomi	POTTER	hyoku̲ts'o̲e	hyoku̲ts'o̲e	h j o k u tsʼ ə e		Otomanguean	False	0.0			0.5		
9088	ImbaburaQuechua	POTTER	manga rurak	manga_rurak	m a ŋ g a + ɾ u ɾ a k		Quechuan	False	0.0		Pre-Inca	1.0		
10281	Wichi	POTTER	tolhokwewu	tolhokwewu	t o lˠ o kʷ e w u		Matacoan	False	0.0		1940-present	0.7		
11562	Mapudungun	POTTER	wizüfe	wizüfe	w i z ɨ f e		Araucanian	False	0.0		Pre-1606	1.0		
851	Spanish	POUND	machacar con el puɲo	machacar_con_el_puɲo	m a tʃ a k a ɾ + k o n + ɛ l + p u ɲ o		Indo-European							
2479	Yaqui	POUND	tutuse	tutuse	t u t u s e		Uto-Aztecan	False	0.0		Proto-Uto-Aztecan	1.0		
3860	ZinacantanTzotzil	POUND	t’us	t’us	tʼ u s		Mayan	False	0.0		Proto-Tzeltalan	1.0		
5299	Qeqchi	POUND	t'i'ok	t'i'ok	tʼ i ʔ o kʰ		Mayan	False	0.0		Q'eqchi'	1.0		
7219	Otomi	POUND	pu̲'mi	pu̲'mi	p u ˀm i		Otomanguean	False	0.0		Urbano (1605)	0.9		
7220	Otomi	POUND	pu̲ni	pu̲ni	p u n i		Otomanguean	False	0.0		Urbano (1605)	0.9		
9051	ImbaburaQuechua	POUND	chankana	chankana	tʃ a ŋ g a n a		Quechuan	False	0.0		Pre-Inca	1.0		
10243	Wichi	POUND	yikojhi	yikojhi	y i k o xʰ i		Matacoan	False	0.0		1940-present	0.7		
11519	Mapudungun	POUND	tralofün	tralofün	ʈʂ a l o f ɨ n		Araucanian	False	0.0		Pre-1606	1.0		
11520	Mapudungun	POUND	puñete	puñete	p u ɲ e t e		Araucanian	True	1.0		Post-1883	0.8	Spanish	puñete
883	Spanish	POUR	vaciar	vaciar	b a s j a ɾ		Indo-European							
884	Spanish	POUR	verter	verter	b ɛ ɾ t ɛ ɾ		Indo-European							
885	Spanish	POUR	derramar	derramar	d ɛ r a m a ɾ		Indo-European							
2502	Yaqui	POUR	yeu wo’ota	yeu_wo’ota	j e u + w o ʔ o t a		Uto-Aztecan	False	0.0		Modern	0.7		
3883	ZinacantanTzotzil	POUR	k’eb	k’eb	kʼ e b		Mayan	False	0.0		Proto-Tzotzil	1.0		
3884	ZinacantanTzotzil	POUR	kol	kol	k o l		Mayan	False	0.0		Proto-Tzotzil	1.0		
5337	Qeqchi	POUR	hoyok	hoyok	h o j o kʰ		Mayan	True	0.75		Yucatecan + Q'eqchi'	1.0	Yucatecan	*hoy
7285	Otomi	POUR	ba̲ñä	ba̲ñä	b ɔ ɲ ɐ		Otomanguean	False	0.0		modern	0.6		
7286	Otomi	POUR	o̲ni (2)	o̲ni	ə n i		Otomanguean	False	0.0		modern	0.6		
7287	Otomi	POUR	nxani	nxani	n x a n i		Otomanguean	False	0.0		modern	0.6		
7288	Otomi	POUR	nä'mi	nä'mi	n ɐ ˀm i		Otomanguean	False	0.0		modern	0.6		
9071	ImbaburaQuechua	POUR	talina	talina	t a l i n a		Quechuan	False	0.0		Pre-Inca	1.0		
10264	Wichi	POUR	itsoy	itsoy	i ts o j		Matacoan	False	0.0		1850-1900	0.8		
11542	Mapudungun	POUR	wellimün	wellimün	w e ʎ i m ɨ n		Araucanian	False	0.0		Pre-1606	1.0		
11543	Mapudungun	POUR	witrulün	witrulün	w i ʈʂ u l ɨ n		Araucanian	False	0.0		Pre-1606	1.0		
1464	Spanish	PRAISE	exaltar	exaltar	ɛ k s a l t a ɾ		Indo-European							
1465	Spanish	PRAISE	alabar	alabar	a l a β a ɾ		Indo-European							
2975	Yaqui	PRAISE	jikat jippue	jikat_jippue	j i k a t + j i p p u e		Uto-Aztecan	False	0.0		Modern	0.7		
5972	Qeqchi	PRAISE	nimank u	nimank_u	n i m a n k + u		Mayan	False	0.0		Q'eqchi'	1.0		
5973	Qeqchi	PRAISE	terq'usink k'ab'a'	terq'usink_k'ab'a'	t e ɾ qʼ u s i n k + kʼ a ɓ a ʔ		Mayan	False	0.0		Q'eqchi'	1.0		
8038	Otomi	PRAISE	nsadi	nsadi	ⁿs a d i		Otomanguean	False	0.0		modern	0.6		
8039	Otomi	PRAISE	jähñä	jähñä	x ɐ h ɲ ɐ		Otomanguean	False	0.0			0.5		
8040	Otomi	PRAISE	'ñets'uwi	'ñets'uwi	ˀɲ e tsʼ u w i		Otomanguean	False	0.0			0.5		
8041	Otomi	PRAISE	mä xi hño	mä_xi_hño	m ɐ + x i + h ɲ o		Otomanguean	False	0.0			0.5		
8042	Otomi	PRAISE	mämuhño	mämuhño	m ɐ m u h ɲ o		Otomanguean	False	0.0			0.5		
8043	Otomi	PRAISE	xadi	xadi	x a d i		Otomanguean	False	0.0		Urbano (1605)	0.9		
9453	ImbaburaQuechua	PRAISE	juyayay	juyayay	x u j a j a j		Quechuan	False	0.0		Pre-Inca	1.0		
10670	Wichi	PRAISE	inokwiyej	inokwiyej	i n o kʷ i j e x		Matacoan	False	0.0		1940-present	0.7		
1745	Spanish	PRAY	orar	orar	o ɾ a ɾ		Indo-European							
1746	Spanish	PRAY	rezar	rezar	r e s a ɾ		Indo-European							
3185	Yaqui	PRAY	lionoka	lionoka	l i o n o k a		Uto-Aztecan	False	0.0	lio = Spanish ‘god’ plus noka = Yaqui ‘talk/word’.	Colonial	0.9	Spanish	dios
3186	Yaqui	PRAY	resaroa	resaroa	r e s a r o a		Uto-Aztecan	True	1.0		Colonial	0.9	Spanish	resar
4451	ZinacantanTzotzil	PRAY	k’opoh	k’opoh	kʼ o p o h		Mayan	False	0.0		Proto-Tzeltalan	1.0		
6218	Qeqchi	PRAY	tijok	tijok	t i x o kʰ		Mayan	False	0.0		proto-Mayan (not Huastec)	1.0		
8455	Otomi	PRAY	xa̲di (3)	xa̲di	x ɔ d i		Otomanguean	False	0.0		modern	0.6		
9625	ImbaburaQuechua	PRAY	rizana	rizana	ʐ i z a n a		Quechuan	True	1.0		Early Republic	0.8	Spanish	rezar
10846	Wichi	PRAY	iwut’alhyaja	iwut’alhyaja	i w u t ʔ a lˠ j a x a		Matacoan	False	0.0		1940-present	0.7		
1752	Spanish	PREACH	predicar	predicar	p ɾ e ð i k a ɾ		Indo-European							
3189	Yaqui	PREACH	lionoka	lionoka	l i o n o k a		Uto-Aztecan	False	0.0	lio = Spanish ‘god’ plus noka = Yaqui ‘talk/word’.	Colonial	0.9	Spanish	dios
6223	Qeqchi	PREACH	k'eelenk	k'eelenk	k ʔ eː l e n kʰ		Mayan	False	0.0		Q'eqchi' + Poqom	1.0		
8459	Otomi	PREACH	mämbi	mämbi	m ɐ m b i		Otomanguean	False	0.0		Urbano (1605)	0.9		
8460	Otomi	PREACH	mä	mä	m ɐ		Otomanguean	False	0.0		Urbano (1605)	0.9		
9628	ImbaburaQuechua	PREACH	kunana	kunana	k u n a n a		Quechuan	False	0.0		Early Colonial	0.9		
10850	Wichi	PREACH	iwulhometa	iwulhometa	i w u lˠ o m e t a		Matacoan	False	0.0		1940-present	0.7		
10	Spanish	PRECIPICE	acantilado	acantilado	a k a n t i l a ð o		Indo-European							
11	Spanish	PRECIPICE	barranca	barranca	b a r a n k a		Indo-European							
1778	Yaqui	PRECIPICE	siiba	siiba	s iː b a		Uto-Aztecan	False	0.0		Proto-Cahitan	1.0		
3215	ZinacantanTzotzil	PRECIPICE	ch'en	ch'en	tʃʰ ʔ e n		Mayan	False	0.0		Proto-Mayan	1.0		
3216	ZinacantanTzotzil	PRECIPICE	k'ulebal	k'ulebal	k ʔ u l e ɓ a l		Mayan	False	0.0		Proto-Tzotzil	1.0		
4477	Qeqchi	PRECIPICE	uul	uul	uː l		Mayan	False	0.0		proto-K’iche’an	1.0		
6251	Otomi	PRECIPICE	xotha̲i	xotha̲i	x o θ ɔ i		Otomanguean	False	0.0		Urbano (1605)	0.9		
8491	ImbaburaQuechua	PRECIPICE	jaka	jaka	x a k a		Quechuan	False	0.0		Pre-Inca	1.0		
9648	Wichi	PRECIPICE	tewuk katchenaj	tewuk_katchenaj	t e w u k + k a t tʃ e n a x		Matacoan	False	0.0		1900-1940	0.7		
10871	Mapudungun	PRECIPICE	lil	lil	l i l		Araucanian	False	0.0		Pre-1606	1.0		
456	Spanish	PREGNANT	embarazada	embarazada	e m b a ɾ a s a ð a		Indo-European							
457	Spanish	PREGNANT	preɲada	preɲada	p ɾ e ɲ a ð a		Indo-European							
2163	Yaqui	PREGNANT	bwe’u	bwe’u	bʷ e ʔ u		Uto-Aztecan	False	0.0		Proto-Uto-Aztecan	1.0		
4916	Qeqchi	PREGNANT	yaj aj ixq	yaj_aj_ixq	j a x + a x + i ʃ qʰ		Mayan	False	0.0		Q'eqchi'	1.0		
4917	Qeqchi	PREGNANT	sa' yu'am	sa'_yu'am	s a ʔ + j u ʔ a m		Mayan	False	0.0		Q'eqchi'	1.0		
6764	Otomi	PREGNANT	xi 'ñu̲	xi_'ñu̲	x i + ˀɲ u		Otomanguean	False	0.0			0.5		
6765	Otomi	PREGNANT	ndu bätsi	ndu_bätsi	n d u + b ɐ ts i		Otomanguean	False	0.0			0.5		
6766	Otomi	PREGNANT	'ñu̲	'ñu̲	ˀɲ u		Otomanguean	False	0.0			0.5		
8803	ImbaburaQuechua	PREGNANT	bijsayuk	bijsayuk	b i x s a j u k		Quechuan	False	0.0		Pre-Inca	1.0		
9985	Wichi	PREGNANT	hich’utshan	hich’utshan	h i tʃ ʔ u tsʰ a n		Matacoan	False	0.0		1850-1900	0.8		
9986	Wichi	PREGNANT	waple	waple	w a p l e		Matacoan	False	0.0		1940-present	0.7		
11258	Mapudungun	PREGNANT	niekoñiley	niekoñiley	n i e k o ɲ i l e y		Araucanian	False	0.0		Pre-1606	1.0		
1062	Spanish	PRESERVE	conservar	conservar	k o n s ɛ ɾ β a ɾ		Indo-European							
1063	Spanish	PRESERVE	proteger	proteger	p ɾ o t e x ɛ ɾ		Indo-European							
2646	Yaqui	PRESERVE	ania (2)	ania	a n i a		Uto-Aztecan	False	0.0		Proto-Cahitan	1.0		
5520	Qeqchi	PRESERVE	kolb'eetank	kolb'eetank	k o l ɓ eː t a n kʰ		Mayan	False	0.0		Q'eqchi'	1.0		
7537	Otomi	PRESERVE	tsuni	tsuni	ts u n i		Otomanguean	False	0.0		modern	0.6		
9177	ImbaburaQuechua	PRESERVE	allichina	allichina	a ʒ i tʃ i n a		Quechuan	False	0.0		Pre-Inca	1.0		
10381	Wichi	PRESERVE	yikanej	yikanej	y i k a n e x		Matacoan	False	0.0		1940-present	0.7		
11657	Mapudungun	PRESERVE	zapinien	zapinien	z a p i n i e n		Araucanian	False	0.0		Pre-1606	1.0		
879	Spanish	PRESS	apretar	apretar	a p ɾ ɛ t a ɾ		Indo-European							
880	Spanish	PRESS	oprimir	oprimir	o p ɾ i m i ɾ		Indo-European							
2500	Yaqui	PRESS	kutta	kutta	k u t t a		Uto-Aztecan	False	0.0		Proto-Cahitan	1.0		
5334	Qeqchi	PRESS	nat'ok	nat'ok	n a tʼ o kʰ		Mayan	False	0.0		proto-Mayan	1.0		
7282	Otomi	PRESS	dut'i	dut'i	d u t̪ʼ i		Otomanguean	False	0.0		modern	0.6		
7283	Otomi	PRESS	ts'its'i	ts'its'i	ts ʔ i tsʼ i		Otomanguean	False	0.0		modern	0.6		
9069	ImbaburaQuechua	PRESS	ajustana	ajustana	a x u s t a n a		Quechuan	True	1.0		Contemporary	0.7	Spanish	ajustar
