ID	DOCULECT	FAMILY	CONCEPT_NAME	CONCEPT	VALUE	FORM	TOKENS	BORROWED	BORROWED_SCORE	DONOR_LANGUAGE	DONOR_VALUE	AUTOCOGID	AUTOBORID
1362	Portuguese	Indo-European	grief	GRIEF	tristeza	tristeza	t ɾ i ʃ t ɛ z ɐ					2120	0
1363	Portuguese	Indo-European	grief	GRIEF	dor	dor	d o ʁ					2122	0
3100	Spanish	Indo-European	grief	GRIEF	tristeza	tristeza	t ɾ i s t e s a					1999	0
3101	Spanish	Indo-European	grief	GRIEF	dolor	dolor	d o l o ɾ					2000	0
3102	Spanish	Indo-European	grief	GRIEF	pena	pena	p e n a					2124	356
4626	Yaqui	Uto-Aztecan	grief	GRIEF	ko’okole	ko’okole	k o ʔ o k o l e	False	0.0			11052	0
5942	ZinacantanTzotzil	Mayan	grief	GRIEF	me7anal	me7anal	m e ʔ a n a l	False	0.0			5733	0
7611	Qeqchi	Mayan	grief	GRIEF	rahil ch'oolej	rahil_ch'oolej	r a h i l + tʃʼ oː l e x	False	0.0			5732	0
9671	Otomi	Otomanguean	grief	GRIEF	dumu̲i	dumu̲i	d u m u i	False	0.0			8157	0
9672	Otomi	Otomanguean	grief	GRIEF	penä	penä	p e n ɐ	True	1.0	Spanish	pena	8158	356
11107	ImbaburaQuechua	Quechuan	grief	GRIEF	llaki	llaki	ʒ a k i	False	0.0			9801	0
12322	Wichi	Matacoan	grief	GRIEF	nitichunlhi	nitichunlhi	n i t i tʃ u n lˠ i	False	0.0			3977	0
13592	Mapudungun	Araucanian	grief	GRIEF	llazken	llazken	ʎ a z k e n	False	0.0			445	0
562	Portuguese	Indo-European	grind	GRIND	esmagar	esmagar	i ʒ m a ɡ a ʁ					2125	0
563	Portuguese	Indo-European	grind	GRIND	moer	moer	m o e ʁ					2002	0
2258	Spanish	Indo-European	grind	GRIND	aplastar	aplastar	a p l a s t a ɾ					2126	0
2259	Spanish	Indo-European	grind	GRIND	moler	moler	m o l ɛ ɾ					2002	0
3938	Yaqui	Uto-Aztecan	grind	GRIND	tuuse	tuuse	t uː s e	False	0.0			11053	0
5358	ZinacantanTzotzil	Mayan	grind	GRIND	huch’un	huch’un	h u tʃʼ u n	False	0.0			5735	0
5359	ZinacantanTzotzil	Mayan	grind	GRIND	net’	net’	n e tʼ	False	0.0			5737	0
5360	ZinacantanTzotzil	Mayan	grind	GRIND	petz’k’un	petz’k’un	pʰ e tsʼ kʼ u n	False	0.0			5739	0
6723	Qeqchi	Mayan	grind	GRIND	tenok	tenok	t e n o kʰ	False	0.75	Ch’olan	*ten	5734	0
6724	Qeqchi	Mayan	grind	GRIND	yab'ok	yab'ok	j a ɓ o kʰ	False	0.0			5736	0
6725	Qeqchi	Mayan	grind	GRIND	sob'ok	sob'ok	s o ɓ o kʰ	False	0.0			5395	0
8584	Otomi	Otomanguean	grind	GRIND	ku̲ni	ku̲ni	k u n i	False	0.0			8159	357
10561	ImbaburaQuechua	Quechuan	grind	GRIND	kutana (1)	kutana	k u t a n a	False	0.0			9802	357
11746	Wichi	Matacoan	grind	GRIND	ichufwaj	ichufwaj	i tʃ u fʷ a x	False	0.0			3978	0
13028	Mapudungun	Araucanian	grind	GRIND	rüngümün	rüngümün	ɻ ɨ ŋ ɨ m ɨ n	False	0.0			446	0
1371	Portuguese	Indo-European	groan	GROAN	gemer	gemer	ʒ e m e ʁ					2127	0
3112	Spanish	Indo-European	groan	GROAN	gemir	gemir	x e m i ɾ					2004	0
4633	Yaqui	Uto-Aztecan	groan	GROAN	bwaana	bwaana	bʷ aː n a	False	0.0			11054	0
5946	ZinacantanTzotzil	Mayan	groan	GROAN	7akanah	7akanah	ʔ a k a n a h	False	0.0			5741	0
7619	Qeqchi	Mayan	groan	GROAN	tz'uyink	tz'uyink	tsʼ u j i n kʰ	False	0.0			5740	0
9679	Otomi	Otomanguean	groan	GROAN	gäts'i	gäts'i	g ɐ tsʼ i	False	0.0			8160	0
11113	ImbaburaQuechua	Quechuan	groan	GROAN	wakarina	wakarina	w a k a ɾ i n a	False	0.0			9803	0
12328	Wichi	Matacoan	groan	GROAN	y’ip	y’ip	y ʔ i p	False	0.0			3979	0
12329	Wichi	Matacoan	groan	GROAN	t’onlhi	t’onlhi	t ʔ o n lˠ i	False	0.0			3980	0
13598	Mapudungun	Araucanian	groan	GROAN	etüngün	etüngün	e t ɨ ŋ ɨ n	False	0.0			447	0
1127	Portuguese	Indo-European	grow	GROW	crescer	crescer	k ɾ e ʃ s e ʁ					2128	0
2860	Spanish	Indo-European	grow	GROW	crecer	crecer	k ɾ e s ɛ ɾ					2005	0
4415	Yaqui	Uto-Aztecan	grow	GROW	yo’otu	yo’otu	j o ʔ o t u	False	0.0			11055	0
5760	ZinacantanTzotzil	Mayan	grow	GROW	ch’i	ch’i	tʃʼ i	False	0.0			5743	358
7313	Qeqchi	Mayan	grow	GROW	nimank	nimank	n i m a n kʰ	False	0.0			5742	0
7314	Qeqchi	Mayan	grow	GROW	k’iik	k’iik	kʼ iː kʰ	False	0.0			5744	0
9347	Otomi	Otomanguean	grow	GROW	te	te	t̪ e	False	0.0			8161	358
10934	ImbaburaQuechua	Quechuan	grow	GROW	jatunyana	jatunyana	x a t u n j a n a	False	0.0			9804	0
12149	Wichi	Matacoan	grow	GROW	chiyhel	chiyhel	tʃ i j h e l	False	0.0			3981	0
13418	Mapudungun	Araucanian	grow	GROW	tremün	tremün	ʈʂ e m ɨ n	False	0.0			448	0
1602	Portuguese	Indo-European	guard	GUARD	guarda	guarda	ɡ w a ʁ d ɐ					2129	0
1603	Portuguese	Indo-European	guard	GUARD	sentinela	sentinela	s ẽ tʃ i n ɛ l ɐ					2131	0
3369	Spanish	Indo-European	guard	GUARD	guardia	guardia	g w a ɾ ð j a					2006	0
3370	Spanish	Indo-European	guard	GUARD	centinela	centinela	s e n t i n e l a					2007	0
4818	Yaqui	Uto-Aztecan	guard	GUARD	waaria	waaria	w aː r i a	True	1.0	Spanish	guardia	11056	359
6104	ZinacantanTzotzil	Mayan	guard	GUARD	hchabivaneh	hchabivaneh	h tʃʰ a ɓ i v a n e h	False	0.0			5746	0
7843	Qeqchi	Mayan	guard	GUARD	taaqinel	taaqinel	t aː q i n e l	False	0.0			5745	0
10046	Otomi	Otomanguean	guard	GUARD	heti	heti	h e t̪ i	False	0.0			8162	0
10047	Otomi	Otomanguean	guard	GUARD	do̲'mte	do̲'mte	d ə ˀm t̪ e	False	0.0			8163	0
10048	Otomi	Otomanguean	guard	GUARD	do̲'munguu	do̲'munguu	d ə ˀm u n g uː	False	0.0			8164	0
10049	Otomi	Otomanguean	guard	GUARD	jamansu	jamansu	x a m a n s u	False	0.0			8165	0
11272	ImbaburaQuechua	Quechuan	guard	GUARD	chapa	chapa	tʃ a p a	False	0.0			9805	0
12501	Wichi	Matacoan	guard	GUARD	walia	walia	w a l i a	True	1.0	Spanish	guardia	3982	359
1416	Portuguese	Indo-European	guess	GUESS	adivinhar	adivinhar	a dʒ i v i ɲ a ʁ					2132	360
1417	Portuguese	Indo-European	guess	GUESS	conjeturar	conjeturar	k õ ʒ e t u ɾ a ʁ					2134	0
3167	Spanish	Indo-European	guess	GUESS	adivinar	adivinar	a ð i β i n a ɾ					2008	360
3168	Spanish	Indo-European	guess	GUESS	acertar	acertar	a s ɛ ɾ t a ɾ					2009	0
4670	Yaqui	Uto-Aztecan	guess	GUESS	ju’une’ea	ju’une’ea	j u ʔ u n e ʔ e a	False	0.0			11057	0
5982	ZinacantanTzotzil	Mayan	guess	GUESS	yules ta hol	yules_ta_hol	j u l e s + t a + h o l	False	0.0			5748	0
7670	Qeqchi	Mayan	guess	GUESS	q'ehink	q'ehink	qʼ e h i n kʰ	False	0.0			5747	0
7671	Qeqchi	Mayan	guess	GUESS	eek'ank	eek'ank	eː kʼ a n kʰ	False	0.0			5404	0
9744	Otomi	Otomanguean	guess	GUESS	tini	tini	t̪ i n i	False	0.0			8166	0
9745	Otomi	Otomanguean	guess	GUESS	ät’i	ät’i	ɐ t̪ʼ i	False	0.0			7697	0
9746	Otomi	Otomanguean	guess	GUESS	k'ahni	k'ahni	k ʔ a h n i	False	0.0			8168	0
11146	ImbaburaQuechua	Quechuan	guess	GUESS	adibinana	adibinana	a d i b i n a n a	True	1.0	Spanish	adivinar	9806	360
12363	Wichi	Matacoan	guess	GUESS	pajche yihanch’uya	pajche_yihanch’uya	p a x tʃ e + j i h a n tʃ ʔ u j a	False	0.0			3983	0
13630	Mapudungun	Araucanian	guess	GUESS	mupin	mupin	m u p i n	False	0.0			449	0
13631	Mapudungun	Araucanian	guess	GUESS	lleqnien	lleqnien	ʎ e ɣ n i e n	False	0.0			450	0
1553	Portuguese	Indo-European	guest	GUEST	convidado	convidado	k õ v i d a d u					2135	0
1554	Portuguese	Indo-European	guest	GUEST	hóspede	hóspede	ɔ ʃ p e dʒ i					2136	0
3320	Spanish	Indo-European	guest	GUEST	huésped	huésped	w ɛ s p ɛ ð					2011	0
3321	Spanish	Indo-European	guest	GUEST	invitado	invitado	i m b i t a ð o					2010	0
4788	Yaqui	Uto-Aztecan	guest	GUEST	bisitaroame	bisitaroame	b i s i t a r o a m e	True	1.0	Spanish	visitar	11058	0
7798	Qeqchi	Mayan	guest	GUEST	waril	waril	w a ɾ i l	False	0.0			5749	0
7799	Qeqchi	Mayan	guest	GUEST	ula’	ula’	u l a ʔ	False	0.0			5750	0
9983	Otomi	Otomanguean	guest	GUEST	oxi	oxi	o x i	False	0.0			8169	0
9984	Otomi	Otomanguean	guest	GUEST	nzo̲ho̲	nzo̲ho̲	n z ə h ə	False	0.0			8170	0
11250	ImbaburaQuechua	Quechuan	guest	GUEST	minkachishka	minkachishka	m i ŋ g a tʃ i ʃ k a	False	0.0			9807	0
12473	Wichi	Matacoan	guest	GUEST	tokasiyak	tokasiyak	t o k a s i j a k	False	0.0			3984	0
13729	Mapudungun	Araucanian	guest	GUEST	witran (2)	witran	w i ʈʂ a n	False	0.0			451	0
1640	Portuguese	Indo-European	guilty	GUILTY	culpado	culpado	k uu p a d u					2137	0
3406	Spanish	Indo-European	guilty	GUILTY	culpable	culpable	k u l p a β l e					2012	361
4849	Yaqui	Uto-Aztecan	guilty	GUILTY	kulpakame	kulpakame	k u l p a k a m e	False	0.0	Spanish	culpa	11059	0
6117	ZinacantanTzotzil	Mayan	guilty	GUILTY	ta mul	ta_mul	t a + m u l	False	0.0			5752	0
7880	Qeqchi	Mayan	guilty	GUILTY	maakonel	maakonel	m aː k o n e l	False	0.0			5751	0
10103	Otomi	Otomanguean	guilty	GUILTY	pets'i ya ts'okute	pets'i_ya_ts'okute	p e tsʼ i + j a + tsʼ o k u t̪ e	False	0.0			8171	0
11292	ImbaburaQuechua	Quechuan	guilty	GUILTY	juchachishka (2)	juchachishka	x u tʃ a tʃ i ʃ k a	False	0.0			9808	0
12518	Wichi	Matacoan	guilty	GUILTY	lham toj tamenej	lham_toj_tamenej	lˠ a m + t o x + t a m e n e x	False	0.0			3985	0
13768	Mapudungun	Araucanian	guilty	GUILTY	kulpafle	kulpafle	k u l p a f l e	True	1.0	Spanish	culpable	452	361
359	Portuguese	Indo-European	gums	GUMS	gengiva	gengiva	ʒ ẽ ʒ i v ɐ					2138	0
2053	Spanish	Indo-European	gums	GUMS	encías	encías	e n s i a s					2013	0
3764	Yaqui	Uto-Aztecan	gums	GUMS	tamtekwa	tamtekwa	t a m t e k w a	False	0.0			11060	0
6501	Qeqchi	Mayan	gums	GUMS	sa’ e	sa’_e	s a ʔ + e	False	0.0			5753	0
8355	Otomi	Otomanguean	gums	GUMS	ngäts'i	ngäts'i	n g ɐ tsʼ i	False	0.0			8172	0
10419	ImbaburaQuechua	Quechuan	gums	GUMS	kiru aycha	kiru_aycha	k i ɾ u + a j tʃ a	False	0.0			9809	0
11599	Wichi	Matacoan	gums	GUMS	totsute lhiley	totsute_lhiley	t o ts u t e + lˠ i l e j	False	0.0			3986	0
12871	Mapudungun	Araucanian	gums	GUMS	ürum	ürum	ɨ ɻ u m	False	0.0			453	0
313	Portuguese	Indo-European	hair (body)	HAIRBODY	cabelo	cabelo	k a b ɛ l u					2139	0
314	Portuguese	Indo-European	hair (body)	HAIRBODY	pêlo	pêlo	p e l u					2014	0
2011	Spanish	Indo-European	hair (body)	HAIRBODY	vello	vello	b e ʝ o					2014	0
3727	Yaqui	Uto-Aztecan	hair (body)	HAIRBODY	boam	boam	b o a m	False	0.0			11061	0
6459	Qeqchi	Mayan	hair (body)	HAIRBODY	q’ol is	q’ol_is	q ʔ o l + i s	False	0.0			5754	0
8312	Otomi	Otomanguean	hair (body)	HAIRBODY	xingu (1)	xingu	x i n g u	False	0.0			8173	0
10384	ImbaburaQuechua	Quechuan	hair (body)	HAIRBODY	milma (1)	milma	m i l m a	False	0.0			9810	0
11563	Wichi	Matacoan	hair (body)	HAIRBODY	topesey	topesey	t o p e s e j	False	0.0			3987	0
12835	Mapudungun	Araucanian	hair (body)	HAIRBODY	kaḻ	kaḻ	k a l̪	False	0.0			454	0
311	Portuguese	Indo-European	hair (head)	HAIRHEAD	cabelo	cabelo	k a b ɛ l u					2140	0
2008	Spanish	Indo-European	hair (head)	HAIRHEAD	cabello	cabello	k a β e ʝ o					2141	0
2009	Spanish	Indo-European	hair (head)	HAIRHEAD	pelo	pelo	p e l o					2015	0
3725	Yaqui	Uto-Aztecan	hair (head)	HAIRHEAD	choonim	choonim	tʃ oː n i m	False	0.0			11062	0
5136	ZinacantanTzotzil	Mayan	hair (head)	HAIRHEAD	tzotz	tzotz	tsʰ o tsʰ	False	0.5	Proto-Yucatecan	*tzo7otz	5756	0
5137	ZinacantanTzotzil	Mayan	hair (head)	HAIRHEAD	tzatzal	tzatzal	tsʰ a tsʰ a l	False	0.0			5757	0
6457	Qeqchi	Mayan	hair (head)	HAIRHEAD	ismal	ismal	i s m a l	False	0.0			5755	0
8310	Otomi	Otomanguean	hair (head)	HAIRHEAD	xtä	xtä	x t̪ ɐ	False	0.0			8174	0
10382	ImbaburaQuechua	Quechuan	hair (head)	HAIRHEAD	akcha	akcha	a k tʃ a	False	0.0			9811	0
11561	Wichi	Matacoan	hair (head)	HAIRHEAD	tow’uley	tow’uley	t o w ʔ u l e j	False	0.0			3988	0
12832	Mapudungun	Araucanian	hair (head)	HAIRHEAD	kaḻ longko	kaḻ_longko	k a l̪ + l o ŋ k o	False	0.0			455	0
12833	Mapudungun	Araucanian	hair (head)	HAIRHEAD	longko	longko	l o ŋ k o	False	0.0			452	0
1202	Portuguese	Indo-European	half	HALF	metade	metade	m e t a dʒ i					2142	362
2934	Spanish	Indo-European	half	HALF	mitad	mitad	m i t a ð					2017	362
4488	Yaqui	Uto-Aztecan	half	HALF	nasuk amani	nasuk_amani	n a s u k + a m a n i	False	0.0			11063	0
7427	Qeqchi	Mayan	half	HALF	jachal	jachal	x a tʃ a l	False	0.0			5758	0
9451	Otomi	Otomanguean	half	HALF	made	made	m a d e	False	0.0			8175	362
10989	ImbaburaQuechua	Quechuan	half	HALF	chaupi (2)	chaupi	tʃ a u p i	False	0.0			9812	0
12206	Wichi	Matacoan	half	HALF	lach’u	lach’u	l a tʃ ʔ u	False	0.0			3989	0
12207	Wichi	Matacoan	half	HALF	lhip	lhip	lˠ i p	False	0.0			3990	0
13477	Mapudungun	Araucanian	half	HALF	rangiñ	rangiñ	ɻ a ŋ i ɲ	False	0.0			456	0
871	Portuguese	Indo-European	hammer	HAMMER	martelo	martelo	m a ʁ t ɛ l u					2143	363
2580	Spanish	Indo-European	hammer	HAMMER	martillo	martillo	m a ɾ t i ʝ o					2018	363
4196	Yaqui	Uto-Aztecan	hammer	HAMMER	martiom	martiom	m a r t i o m	True	1.0	Spanish	martillo	11064	363
5579	ZinacantanTzotzil	Mayan	hammer	HAMMER	martio	martio	m a ɾ t i o	True	1.0	Spanish	martillo	5760	363
7033	Qeqchi	Mayan	hammer	HAMMER	tenleb’	tenleb’	t e n l e ɓ	False	0.0			5759	0
7034	Qeqchi	Mayan	hammer	HAMMER	t'ojleb'	t'ojleb'	tʼ o x l e ɓ	False	0.0			5416	0
8994	Otomi	Otomanguean	hammer	HAMMER	‘mu̲ni	‘mu̲ni	ˀm u n i	False	0.0			8176	0
8995	Otomi	Otomanguean	hammer	HAMMER	'mu̲'mi	'mu̲'mi	ˀm u ˀm i	False	0.0			7706	0
8996	Otomi	Otomanguean	hammer	HAMMER	märtiyo	märtiyo	m ɐ r t̪ i j o	True	1.0	Spanish	martillo	8178	363
10764	ImbaburaQuechua	Quechuan	hammer	HAMMER	martillu	martillu	m a ɾ t i ʒ u	True	1.0	Spanish	martillo	9813	363
11957	Wichi	Matacoan	hammer	HAMMER	maltiya	maltiya	m a l t i j a	True	1.0	Spanish	martillo	3991	363
13238	Mapudungun	Araucanian	hammer	HAMMER	martillu	martillu	m a ɻ t i ʎ u	True	1.0	Spanish	martillo	457	363
372	Portuguese	Indo-European	hand	HAND	mão	mão	m ɐ̃ũ					2144	0
2068	Spanish	Indo-European	hand	HAND	mano	mano	m a n o					2019	0
3779	Yaqui	Uto-Aztecan	hand	HAND	mamam	mamam	m a m a m	False	0.0			11065	0
5192	ZinacantanTzotzil	Mayan	hand	HAND	k’abal	k’abal	kʼ a ɓ a l	False	0.0			5762	0
5193	ZinacantanTzotzil	Mayan	hand	HAND	k’obol	k’obol	kʼ o ɓ o l	False	0.0			5417	0
6514	Qeqchi	Mayan	hand	HAND	uq’m	uq’m	u qʼ m	False	0.5	Ch’olan	uuq	5761	0
8368	Otomi	Otomanguean	hand	HAND	'ye̲	'ye̲	ˀj æ	False	0.0			8179	0
10431	ImbaburaQuechua	Quechuan	hand	HAND	maki	maki	m a k i	False	0.0			9814	0
11611	Wichi	Matacoan	hand	HAND	totkwe	totkwe	t o t kʷ e	False	0.0			3992	0
12883	Mapudungun	Araucanian	hand	HAND	kuwü	kuwü	k u w ɨ	False	0.0			458	0
854	Portuguese	Indo-European	hang up	HANGUP	pendurar	pendurar	p ẽ d u ɾ a ʁ					2145	0
2561	Spanish	Indo-European	hang up	HANGUP	colgar	colgar	k o l ɣ a ɾ					2146	0
4182	Yaqui	Uto-Aztecan	hang up	HANGUP	chaya	chaya	tʃ a j a	False	0.0			11066	0
5562	ZinacantanTzotzil	Mayan	hang up	HANGUP	hipan	hipan	h i p a n	False	0.0			5764	0
5563	ZinacantanTzotzil	Mayan	hang up	HANGUP	hok’an	hok’an	h o kʼ a n	False	0.0			5419	0
5564	ZinacantanTzotzil	Mayan	hang up	HANGUP	vitan	vitan	v i t a n	False	0.0			5766	364
7016	Qeqchi	Mayan	hang up	HANGUP	t’uyub’ank	t’uyub’ank	tʼ u j u ɓ a n kʰ	False	0.0			5763	0
8961	Otomi	Otomanguean	hang up	HANGUP	zu̲i	zu̲i	z u i	False	0.0			8180	0
8962	Otomi	Otomanguean	hang up	HANGUP	nts'u̲ni	nts'u̲ni	n tsʼ u n i	False	0.0			8181	0
8963	Otomi	Otomanguean	hang up	HANGUP	'räts'i	'räts'i	ˀr ɐ tsʼ i	False	0.0			8182	0
8964	Otomi	Otomanguean	hang up	HANGUP	mfe̲ni	mfe̲ni	m f æ n i	False	0.0			8183	0
10751	ImbaburaQuechua	Quechuan	hang up	HANGUP	warkuna	warkuna	w a ɾ k u n a	False	0.0			9815	0
11944	Wichi	Matacoan	hang up	HANGUP	ifwehyenlhi	ifwehyenlhi	i fʷ e h j e n lˠ i	False	0.0			3993	0
13221	Mapudungun	Araucanian	hang up	HANGUP	pültrün	pültrün	p ɨ l ʈʂ ɨ n	False	0.0			459	364
1351	Portuguese	Indo-European	happy	HAPPY	feliz	feliz	f e l i ʃ					2147	0
1352	Portuguese	Indo-European	happy	HAPPY	contente	contente	k õ t ẽ tʃ i					2149	365
1353	Portuguese	Indo-European	happy	HAPPY	alegre	alegre	a l ɛ ɡ ɾ i					2148	0
3089	Spanish	Indo-European	happy	HAPPY	alegre	alegre	a l e ɣ ɾ e					2024	0
3090	Spanish	Indo-European	happy	HAPPY	contento	contento	k o n t e n t o					2023	365
3091	Spanish	Indo-European	happy	HAPPY	feliz	feliz	f e l i s					2022	0
4618	Yaqui	Uto-Aztecan	happy	HAPPY	allea	allea	a l l e a	False	0.0			11067	0
5933	ZinacantanTzotzil	Mayan	happy	HAPPY	kontento	kontento	k o n t e n t o	True	1.0	Spanish	contento	5768	365
7601	Qeqchi	Mayan	happy	HAPPY	k'ojk'o xch'ool	k'ojk'o_xch'ool	k ʔ o x kʼ o + ʃ tʃʼ oː l	False	0.0			5767	0
9652	Otomi	Otomanguean	happy	HAPPY	johya	johya	x o h j a	False	0.0			8184	0
11099	ImbaburaQuechua	Quechuan	happy	HAPPY	kushilla	kushilla	k u ʃ i ʒ a	False	0.0			9816	0
12313	Wichi	Matacoan	happy	HAPPY	akojlhi	akojlhi	a k o x lˠ i	False	0.0			3994	0
13582	Mapudungun	Araucanian	happy	HAPPY	ayüwkülen	ayüwkülen	a y ɨ w k ɨ l e n	False	0.0			460	0
1321	Portuguese	Indo-European	hard	HARD	duro	duro	d u ɾ u					2150	0
3061	Spanish	Indo-European	hard	HARD	duro	duro	d u ɾ o					2025	0
4599	Yaqui	Uto-Aztecan	hard	HARD	namaka	namaka	n a m a k a	False	0.0			11068	0
5916	ZinacantanTzotzil	Mayan	hard	HARD	tzotz (2)	tzotz	tsʰ o tsʰ	False	0.0			5770	0
7560	Qeqchi	Mayan	hard	HARD	kaw	kaw	k a w	False	0.0			5769	0
9626	Otomi	Otomanguean	hard	HARD	xi me	xi_me	x i + m e	False	0.0			8185	0
11080	ImbaburaQuechua	Quechuan	hard	HARD	sinchi	sinchi	s i n dʒ i	False	0.0			9817	0
12294	Wichi	Matacoan	hard	HARD	t’en	t’en	t ʔ e n	False	0.0			3995	0
13564	Mapudungun	Araucanian	hard	HARD	yafü	yafü	y a f ɨ	False	0.0			461	0
763	Portuguese	Indo-European	harvest	HARVEST	colheita	colheita	k o ʎ ei t ɐ					2151	0
2461	Spanish	Indo-European	harvest	HARVEST	cosecha	cosecha	k o s e tʃ a					2026	0
2462	Spanish	Indo-European	harvest	HARVEST	siega	siega	s j e ɣ a					2153	0
1372	Portuguese	Indo-European	hate	HATE	odiar	odiar	o dʒ i a ʁ					2154	0
3113	Spanish	Indo-European	hate	HATE	odiar	odiar	o ð j a ɾ					2028	0
4634	Yaqui	Uto-Aztecan	hate	HATE	omta	omta	o m t a	False	0.0			11069	0
5947	ZinacantanTzotzil	Mayan	hate	HATE	7oy k’ak’al 7o7on	7oy_k’ak’al_7o7on	ʔ o j + kʼ a kʼ a l + ʔ o ʔ o n	False	0.0			5772	0
7620	Qeqchi	Mayan	hate	HATE	jatz'uuchink	jatz'uuchink	x a tsʼ uː tʃ i n kʰ	False	0.0			5771	0
9680	Otomi	Otomanguean	hate	HATE	u̲tsa̲	u̲tsa̲	u ts ɔ	False	0.0			8186	0
11114	ImbaburaQuechua	Quechuan	hate	HATE	fiñana	fiñana	ɸ i ɲ a n a	False	0.0			9818	0
12330	Wichi	Matacoan	hate	HATE	ilonlhi	ilonlhi	i l o n lˠ i	False	0.0			3996	0
13599	Mapudungun	Araucanian	hate	HATE	üzen	üzen	ɨ z e n	False	0.0			462	0
1009	Portuguese	Indo-European	have	HAVE	ter	ter	t e ʁ					2155	0
2726	Spanish	Indo-European	have	HAVE	tener	tener	t e n ɛ ɾ					2029	0
4318	Yaqui	Uto-Aztecan	have	HAVE	jippue	jippue	j i p p u e	False	0.0			11070	0
7191	Qeqchi	Mayan	have	HAVE	wank	wank	w a n kʰ	False	0.0			5773	0
9199	Otomi	Otomanguean	have	HAVE	pe̲ts'i	pe̲ts'i	p æ tsʼ i	False	0.0			8187	0
9200	Otomi	Otomanguean	have	HAVE	'ñehe	'ñehe	ˀɲ e h e	False	0.0			8188	0
10850	ImbaburaQuechua	Quechuan	have	HAVE	charina (1)	charina	tʃ a ɾ i n a	False	0.0			9819	0
12055	Wichi	Matacoan	have	HAVE	tilhamej	tilhamej	t i lˠ a m e x	False	0.0			3997	0
13329	Mapudungun	Araucanian	have	HAVE	nien	nien	n i e n	False	0.0			463	0
239	Portuguese	Indo-European	hawk	HAWK	falcão	falcão	f au k ɐ̃ũ					2156	0
1934	Spanish	Indo-European	hawk	HAWK	gavilán	gavilán	g a β i l a n					2157	0
1935	Spanish	Indo-European	hawk	HAWK	halcón	halcón	a l k o n					2030	0
3662	Yaqui	Uto-Aztecan	hawk	HAWK	taawe	taawe	t aː w e	False	0.0			11071	0
5070	ZinacantanTzotzil	Mayan	hawk	HAWK	shik	shik	ʃ i k	False	0.0			5775	0
6375	Qeqchi	Mayan	hawk	HAWK	k’uch	k’uch	kʼ u tʃ	False	0.0			5774	0
8223	Otomi	Otomanguean	hawk	HAWK	nt’it’uxa	nt’it’uxa	n t̪ʼ i t̪ʼ u x a	False	0.0			8189	0
8224	Otomi	Otomanguean	hawk	HAWK	nxuni	nxuni	n x u n i	False	0.0			8190	0
10336	ImbaburaQuechua	Quechuan	hawk	HAWK	anga (2)	anga	a ŋ g a	False	0.0			9820	0
11489	Wichi	Matacoan	hawk	HAWK	alhech’alu	alhech’alu	a lˠ e tʃ ʔ a l u	False	0.0			3998	0
12786	Mapudungun	Araucanian	hawk	HAWK	llegllegkan	llegllegkan	ʎ e ɰ ʎ e ɰ k a n	False	0.0			464	0
774	Portuguese	Indo-European	hay	HAY	palha	palha	p a ʎ ɐ					2158	0
775	Portuguese	Indo-European	hay	HAY	feno	feno	f ɛ n u					2159	366
2472	Spanish	Indo-European	hay	HAY	heno	heno	e n o					2033	366
2473	Spanish	Indo-European	hay	HAY	paja	paja	p a x a					2032	367
4117	Yaqui	Uto-Aztecan	hay	HAY	baso	baso	b a s o	False	0.0			11072	367
6915	Qeqchi	Mayan	hay	HAY	aq (2)	aq	a qʰ	False	0.75	Ch’olan	*ak	5776	0
6916	Qeqchi	Mayan	hay	HAY	k’im	k’im	kʼ i m	False	0.0			5777	0
6917	Qeqchi	Mayan	hay	HAY	tam	tam	t a m	False	0.0			5778	0
8830	Otomi	Otomanguean	hay	HAY	paxa	paxa	p a x a	True	1.0	Spanish	paja	8191	367
10699	ImbaburaQuechua	Quechuan	hay	HAY	ujsha	ujsha	u x ʃ a	False	0.0			9821	0
11886	Wichi	Matacoan	hay	HAY	hep	hep	h e p	False	0.0			3999	0
13171	Mapudungun	Araucanian	hay	HAY	pinu	pinu	p i n u	True	1.0	Spanish	pino	465	366
328	Portuguese	Indo-European	head	HEAD	cabeça	cabeça	k a b ɛ s ɐ					2160	368
2024	Spanish	Indo-European	head	HEAD	cabeza	cabeza	k a β e s a					2034	0
3738	Yaqui	Uto-Aztecan	head	HEAD	koba	koba	k o b a	False	0.0			11073	368
5155	ZinacantanTzotzil	Mayan	head	HEAD	holol	holol	h o l o l	False	0.0			5780	0
6471	Qeqchi	Mayan	head	HEAD	jolom	jolom	x o l o m	False	0.0			5779	0
8323	Otomi	Otomanguean	head	HEAD	ñä (1)	ñä	ɲ ɐ	False	0.0			8192	0
8324	Otomi	Otomanguean	head	HEAD	ñäxu̲mu	ñäxu̲mu	ɲ ɐ x u m u	False	0.0			7721	0
10395	ImbaburaQuechua	Quechuan	head	HEAD	uma	uma	u m a	False	0.0			9822	0
11575	Wichi	Matacoan	head	HEAD	tolhetek	tolhetek	t o lˠ e t e k	False	0.0			4000	0
12846	Mapudungun	Araucanian	head	HEAD	longko	longko	l o ŋ k o	False	0.0			466	0
663	Portuguese	Indo-European	headband or headdress	HEADBANDORHEADDRESS	fita para cabeça	fita_para_cabeça	f i t ɐ + p a ɾ ɐ + k a b ɛ s ɐ					2161	0
